iso3,weapon,outcome,lag,rho
TUR,NAVAL,part_n_minor,1,-0.1781864349768166
TUR,NAVAL,part_n_minor,2,0.13706832044106204
TUR,NAVAL,part_n_minor,3,-0.036725395071585426
TUR,NAVAL,part_n_minor,4,0.09292848906269857
TUR,NAVAL,part_n_minor,5,-0.08479686339822577
TZA,NAVAL,part_n_minor,0,-0.515382999768822
TZA,NAVAL,part_n_minor,1,-0.11735338289382792
TZA,NAVAL,part_n_minor,2,0.35560255866542734
TZA,NAVAL,part_n_minor,3,-0.20419230522333293
TZA,NAVAL,part_n_minor,4,0.05716463545165711
TZA,NAVAL,part_n_minor,5,0.2321127549420458
UKR,NAVAL,part_n_minor,0,-0.11295932935411171
UKR,NAVAL,part_n_minor,1,-0.006959210038884571
UKR,NAVAL,part_n_minor,2,-0.44893551003217586
UKR,NAVAL,part_n_minor,3,-0.08959553654553024
UKR,NAVAL,part_n_minor,4,0.6271175731738542
UKR,NAVAL,part_n_minor,5,-0.5115051494524678
USA,NAVAL,part_n_minor,0,-0.16673072300973654
USA,NAVAL,part_n_minor,1,0.45791085098496453
USA,NAVAL,part_n_minor,2,-0.2500873598593671
USA,NAVAL,part_n_minor,3,0.0562092208386562
USA,NAVAL,part_n_minor,4,-0.18243504404891675
USA,NAVAL,part_n_minor,5,0.10576820890522251
VEN,NAVAL,part_n_minor,0,0.0
VEN,NAVAL,part_n_minor,1,3.264328948920532e-19
VEN,NAVAL,part_n_minor,2,0.0
VEN,NAVAL,part_n_minor,3,-9.694141077681105e-19
VNM,NAVAL,part_n_minor,0,-0.1826213494938519
VNM,NAVAL,part_n_minor,1,0.32147255966596505
VNM,NAVAL,part_n_minor,2,-0.1548424483532831
VNM,NAVAL,part_n_minor,3,-0.20559146323982067
VNM,NAVAL,part_n_minor,4,0.3592215166455518
VNM,NAVAL,part_n_minor,5,-0.14914113356624314
YEM,NAVAL,part_n_minor,0,-7.267314237302726e-20
YEM,NAVAL,part_n_minor,1,-1.8571391078808127e-19
YEM,NAVAL,part_n_minor,2,-3.4001716450159256e-19
YEM,NAVAL,part_n_minor,3,-0.06646923925441156
YEM,NAVAL,part_n_minor,4,0.06647254544814235
YEM,NAVAL,part_n_minor,5,0.0664760725986295
ZAF,NAVAL,part_n_minor,0,6.36371452486859e-19
ZAF,NAVAL,part_n_minor,1,-0.06791298647404098
ZAF,NAVAL,part_n_minor,2,-0.003887757747412598
ZAF,NAVAL,part_n_minor,3,-2.2236375744882304e-19
ZAF,NAVAL,part_n_minor,4,-0.24550710178749785
ZAF,NAVAL,part_n_minor,5,-0.15078614780930208
AGO,NAVAL,part_n_war,0,0.08383766805290696
AGO,NAVAL,part_n_war,1,0.050839679155671794
AGO,NAVAL,part_n_war,2,-0.29756518754026307
AGO,NAVAL,part_n_war,3,-0.13708979648736663
AGO,NAVAL,part_n_war,4,0.2416274383504462
AGO,NAVAL,part_n_war,5,0.2006595359997948
ARE,NAVAL,part_n_war,0,-0.16263381227895368
ARE,NAVAL,part_n_war,1,0.2346768119385932
ARE,NAVAL,part_n_war,2,-0.26003367557574975
ARE,NAVAL,part_n_war,3,0.2888161922457409
ARE,NAVAL,part_n_war,4,0.07898780286599164
ARE,NAVAL,part_n_war,5,0.06893685721184485
ARG,NAVAL,part_n_war,0,-0.25251695364044635
ARG,NAVAL,part_n_war,1,0.5050339072808927
ARG,NAVAL,part_n_war,2,-0.36535735334315184
AUS,NAVAL,part_n_war,0,-0.02930765071743768
AUS,NAVAL,part_n_war,1,-0.13714209084443216
AUS,NAVAL,part_n_war,2,0.2601668691657544
AUS,NAVAL,part_n_war,3,0.03821793573512335
AUS,NAVAL,part_n_war,4,-0.384162456573321
AUS,NAVAL,part_n_war,5,0.5083629871815647
AZE,NAVAL,part_n_war,0,-0.09725302248082719
AZE,NAVAL,part_n_war,1,-0.41417126744164906
AZE,NAVAL,part_n_war,2,0.26385625289641806
AZE,NAVAL,part_n_war,3,-0.0984865254826969
AZE,NAVAL,part_n_war,4,0.12664680251499857
AZE,NAVAL,part_n_war,5,0.024264766090665895
BEL,NAVAL,part_n_war,0,-0.006697868816932422
BEL,NAVAL,part_n_war,1,0.07995419102580077
BEL,NAVAL,part_n_war,2,0.04316760221009133
BEL,NAVAL,part_n_war,3,-6.498509354638856e-36
BEL,NAVAL,part_n_war,4,-0.12969229392838583
BEL,NAVAL,part_n_war,5,-0.1321150301051736
BEN,NAVAL,part_n_war,0,0.0
BEN,NAVAL,part_n_war,1,0.0
BEN,NAVAL,part_n_war,2,0.0
BEN,NAVAL,part_n_war,3,0.0
BEN,NAVAL,part_n_war,4,0.0
BEN,NAVAL,part_n_war,5,0.0
BGD,NAVAL,part_n_war,0,0.012499390721971709
BGD,NAVAL,part_n_war,1,-0.2218020474812074
BGD,NAVAL,part_n_war,2,-0.07127489893683138
BGD,NAVAL,part_n_war,3,0.5206180688983592
BGD,NAVAL,part_n_war,4,-0.4640057940410442
BGD,NAVAL,part_n_war,5,0.23440571716793346
BGR,NAVAL,part_n_war,0,-0.23072148583766017
BGR,NAVAL,part_n_war,1,0.011418340226012635
BGR,NAVAL,part_n_war,2,-9.228645437092883e-19
BGR,NAVAL,part_n_war,3,0.11262025715303933
BGR,NAVAL,part_n_war,4,-0.11850856728729794
BGR,NAVAL,part_n_war,5,0.2045389835966761
BHR,NAVAL,part_n_war,0,0.27967267696918047
BHR,NAVAL,part_n_war,1,-0.3773154522511082
BHR,NAVAL,part_n_war,2,0.4153263514641669
BHR,NAVAL,part_n_war,3,-0.39264302814012786
BHR,NAVAL,part_n_war,4,0.05416600283328005
BHR,NAVAL,part_n_war,5,0.07986743834780105
CAN,NAVAL,part_n_war,0,-0.2298539768045609
CAN,NAVAL,part_n_war,1,0.1556888640001053
CAN,NAVAL,part_n_war,2,-0.32587351309331636
CAN,NAVAL,part_n_war,3,0.05408607306303935
CAN,NAVAL,part_n_war,4,-0.16326610918303172
CAN,NAVAL,part_n_war,5,0.3577545999013598
CHN,NAVAL,part_n_war,0,-0.018599591884052545
CHN,NAVAL,part_n_war,1,-0.09099317918477921
CHN,NAVAL,part_n_war,2,0.06686220195296605
CHN,NAVAL,part_n_war,3,-0.025645896477890246
CHN,NAVAL,part_n_war,4,0.03728281005629813
CHN,NAVAL,part_n_war,5,0.04578660794888607
CIV,NAVAL,part_n_war,0,0.13992488943884757
CIV,NAVAL,part_n_war,1,-0.40812931922014895
CIV,NAVAL,part_n_war,2,9.08670760909126e-19
CIV,NAVAL,part_n_war,3,0.0
CIV,NAVAL,part_n_war,4,-0.3962683081761025
CIV,NAVAL,part_n_war,5,0.35137794347386564
CMR,NAVAL,part_n_war,0,0.4432727971519803
CMR,NAVAL,part_n_war,1,-0.3129445247920535
CMR,NAVAL,part_n_war,2,0.15647226239602674
CMR,NAVAL,part_n_war,3,0.2868005347559536
CMR,NAVAL,part_n_war,4,-0.665131475416584
CMR,NAVAL,part_n_war,5,0.46986134656530715
COL,NAVAL,part_n_war,0,0.1314439164138484
COL,NAVAL,part_n_war,1,-0.10679823708466668
COL,NAVAL,part_n_war,2,0.12897223609087863
COL,NAVAL,part_n_war,3,0.05533723956181258
COL,NAVAL,part_n_war,4,-0.1518311743123618
COL,NAVAL,part_n_war,5,0.1314821467305798
CUB,NAVAL,part_n_war,0,-0.7174300539794397
DEU,NAVAL,part_n_war,0,0.05287355829539578
DEU,NAVAL,part_n_war,1,0.22779388086154523
DEU,NAVAL,part_n_war,2,-0.15293487405042128
DEU,NAVAL,part_n_war,3,0.17319595300125062
DEU,NAVAL,part_n_war,4,-0.2532244611656388
DEU,NAVAL,part_n_war,5,0.2946949416317678
DJI,NAVAL,part_n_war,0,0.39872032338255853
DJI,NAVAL,part_n_war,1,-0.3987767154800592
DJI,NAVAL,part_n_war,2,0.22033987567321536
DJI,NAVAL,part_n_war,3,-0.01500896275579033
DJI,NAVAL,part_n_war,4,8.981260606338048e-19
DJI,NAVAL,part_n_war,5,5.570590019562372e-19
DNK,NAVAL,part_n_war,0,0.19542558642307892
DNK,NAVAL,part_n_war,1,-0.05765241189769308
DNK,NAVAL,part_n_war,2,-0.016268714652648085
DNK,NAVAL,part_n_war,3,0.1663470780795192
DNK,NAVAL,part_n_war,4,-0.10792797391140421
DNK,NAVAL,part_n_war,5,-0.05441909433489606
DOM,NAVAL,part_n_war,0,0.3755037010009033
DOM,NAVAL,part_n_war,1,0.2244096827666842
DOM,NAVAL,part_n_war,2,-0.5020367835014435
DOM,NAVAL,part_n_war,3,0.45452485598003917
DOM,NAVAL,part_n_war,4,-0.24133077486751178
DOM,NAVAL,part_n_war,5,-1.3468525941479466e-35
DZA,NAVAL,part_n_war,0,5.1078844234322356e-18
DZA,NAVAL,part_n_war,1,5.936224729347086e-20
DZA,NAVAL,part_n_war,2,-0.2551052397779416
DZA,NAVAL,part_n_war,3,0.07811394411505912
DZA,NAVAL,part_n_war,4,0.17764415568104086
DZA,NAVAL,part_n_war,5,0.20168523080245687
EGY,NAVAL,part_n_war,0,0.1519355276068401
EGY,NAVAL,part_n_war,1,-0.014534869540165451
EGY,NAVAL,part_n_war,2,0.2001887225414406
EGY,NAVAL,part_n_war,3,-0.253018934973301
EGY,NAVAL,part_n_war,4,-0.05166018434541268
EGY,NAVAL,part_n_war,5,0.07338253138174024
ERI,NAVAL,part_n_war,0,-0.19716504926001124
ERI,NAVAL,part_n_war,1,0.19716504926001124
ERI,NAVAL,part_n_war,2,0.0
ERI,NAVAL,part_n_war,3,0.1971650492600113
ERI,NAVAL,part_n_war,4,-0.408018734747438
ERI,NAVAL,part_n_war,5,0.2108536854874267
ESP,NAVAL,part_n_war,0,-0.0290562319107013
ESP,NAVAL,part_n_war,1,0.1345625063211121
ESP,NAVAL,part_n_war,2,0.05884872009710375
ESP,NAVAL,part_n_war,3,-0.37803099866456363
ESP,NAVAL,part_n_war,4,0.07470574622294002
ESP,NAVAL,part_n_war,5,0.39976852133704893
EST,NAVAL,part_n_war,0,0.08219157381186082
EST,NAVAL,part_n_war,1,-3.4490825769864794e-35
EST,NAVAL,part_n_war,2,0.0
EST,NAVAL,part_n_war,3,-0.3336765572078404
EST,NAVAL,part_n_war,4,0.3443006081910118
EST,NAVAL,part_n_war,5,-0.0451238261047418
ETH,NAVAL,part_n_war,0,0.4436483988817155
ETH,NAVAL,part_n_war,1,-0.3327362991612866
ETH,NAVAL,part_n_war,2,-0.11091209972042887
ETH,NAVAL,part_n_war,3,1.4710625355033532e-18
ETH,NAVAL,part_n_war,4,1.8430858010074432e-18
ETH,NAVAL,part_n_war,5,-5.492068888836406e-19
FIN,NAVAL,part_n_war,0,-0.02478247567698619
FIN,NAVAL,part_n_war,1,0.35740000788095977
FIN,NAVAL,part_n_war,2,-0.09598352301276689
FIN,NAVAL,part_n_war,3,-0.21797542014565943
FIN,NAVAL,part_n_war,4,0.09598352301276689
FIN,NAVAL,part_n_war,5,-0.21797542014565946
FRA,NAVAL,part_n_war,0,0.026561371125058308
FRA,NAVAL,part_n_war,1,-0.10175437334331501
FRA,NAVAL,part_n_war,2,0.21643892524907765
FRA,NAVAL,part_n_war,3,-0.4088905847367979
FRA,NAVAL,part_n_war,4,0.49905717880047373
FRA,NAVAL,part_n_war,5,-0.200791307728074
GBR,NAVAL,part_n_war,0,-0.07964402782296964
GBR,NAVAL,part_n_war,1,-0.029905189954064233
GBR,NAVAL,part_n_war,2,-0.09205354537827694
GBR,NAVAL,part_n_war,3,0.3057219190117062
GBR,NAVAL,part_n_war,4,-0.3966960431953002
GBR,NAVAL,part_n_war,5,0.36993871468847705
GEO,NAVAL,part_n_war,0,0.37695684335489893
GEO,NAVAL,part_n_war,1,-0.15035317877109558
GEO,NAVAL,part_n_war,2,-0.1717027703052541
GEO,NAVAL,part_n_war,3,0.1514404837247226
GEO,NAVAL,part_n_war,4,-0.13302895759490316
GEO,NAVAL,part_n_war,5,0.11696280196772359
GHA,NAVAL,part_n_war,0,0.31495135710281896
GHA,NAVAL,part_n_war,1,-0.018439222599531464
GHA,NAVAL,part_n_war,2,-0.30483441187568106
GHA,NAVAL,part_n_war,3,0.28211783137109175
GHA,NAVAL,part_n_war,4,2.783771169510588e-19
GHA,NAVAL,part_n_war,5,8.632630632425738e-19
GIN,NAVAL,part_n_war,0,8.350557019728054e-19
GIN,NAVAL,part_n_war,1,9.510814890651713e-19
GIN,NAVAL,part_n_war,2,2.2527556728850164e-19
GIN,NAVAL,part_n_war,3,2.9197136764684803e-19
GIN,NAVAL,part_n_war,4,-9.299678516736367e-21
GIN,NAVAL,part_n_war,5,-0.41522739926870017
GMB,NAVAL,part_n_war,0,-3.9914060491252474e-19
GMB,NAVAL,part_n_war,1,6.149485909343749e-19
GMB,NAVAL,part_n_war,2,5.01757914161794e-19
GMB,NAVAL,part_n_war,3,5.026512762490597e-19
GMB,NAVAL,part_n_war,4,2.359186864115311e-19
GMB,NAVAL,part_n_war,5,6.678116907234879e-19
GRC,NAVAL,part_n_war,0,-0.37789507687349183
GRC,NAVAL,part_n_war,1,0.20322837006879327
GRC,NAVAL,part_n_war,2,-0.21909177851699432
GRC,NAVAL,part_n_war,3,0.06818062367362683
GRC,NAVAL,part_n_war,4,0.1388479275167223
GRC,NAVAL,part_n_war,5,-0.14422148681998184
GTM,NAVAL,part_n_war,0,-0.28439009098712315
GTM,NAVAL,part_n_war,1,8.522935736184986e-19
GTM,NAVAL,part_n_war,2,-0.5
GTM,NAVAL,part_n_war,3,1.0
GTM,NAVAL,part_n_war,4,-0.5
GTM,NAVAL,part_n_war,5,3.166118485972961e-19
HND,NAVAL,part_n_war,0,3.5210515740653386e-35
HND,NAVAL,part_n_war,1,-3.909122531713688e-35
HND,NAVAL,part_n_war,2,-2.8648645162286263e-19
HND,NAVAL,part_n_war,3,2.022280944486834e-20
HND,NAVAL,part_n_war,4,0.0
HND,NAVAL,part_n_war,5,4.653727759460422e-19
HRV,NAVAL,part_n_war,0,0.05171392646394877
HRV,NAVAL,part_n_war,1,9.420989505309719e-37
HRV,NAVAL,part_n_war,2,0.05682221834870318
HRV,NAVAL,part_n_war,3,-0.1136552656494246
HRV,NAVAL,part_n_war,4,0.11366679664581698
HRV,NAVAL,part_n_war,5,-0.06333636621624303
IDN,NAVAL,part_n_war,0,-0.22126839385677288
IDN,NAVAL,part_n_war,1,0.23530774054815057
IDN,NAVAL,part_n_war,2,-0.22007232745939526
IDN,NAVAL,part_n_war,3,0.08382682469849535
IDN,NAVAL,part_n_war,4,-0.03807437516222783
IDN,NAVAL,part_n_war,5,0.3081337596820465
IND,NAVAL,part_n_war,0,0.11332420368739962
IND,NAVAL,part_n_war,1,0.004068275576334935
IND,NAVAL,part_n_war,2,-0.08463994934179311
IND,NAVAL,part_n_war,3,0.17369530195295693
IND,NAVAL,part_n_war,4,-0.27172257704339076
IND,NAVAL,part_n_war,5,0.20530227710716117
IRL,NAVAL,part_n_war,0,-2.49171547079288e-35
IRL,NAVAL,part_n_war,1,-0.17929867946435313
IRL,NAVAL,part_n_war,2,-3.5620376641920573e-35
IRL,NAVAL,part_n_war,3,0.0
IRL,NAVAL,part_n_war,4,-0.1812593730230163
IRL,NAVAL,part_n_war,5,0.19494585841739076
IRN,NAVAL,part_n_war,0,-0.020795543272075386
IRN,NAVAL,part_n_war,1,-0.0739770330086296
IRN,NAVAL,part_n_war,2,0.0030196209265973177
IRN,NAVAL,part_n_war,3,0.0031142810615785842
IRN,NAVAL,part_n_war,4,-0.21505312211221284
IRN,NAVAL,part_n_war,5,0.3402283527431201
IRQ,NAVAL,part_n_war,0,0.45136583990517215
IRQ,NAVAL,part_n_war,1,-0.24325537793837002
IRQ,NAVAL,part_n_war,2,-0.08132766293987764
IRQ,NAVAL,part_n_war,3,-0.09301424760423553
IRQ,NAVAL,part_n_war,4,0.2893532014453676
IRQ,NAVAL,part_n_war,5,0.1690625625567872
ISL,NAVAL,part_n_war,0,0.0
ISL,NAVAL,part_n_war,1,0.0
ISL,NAVAL,part_n_war,2,0.0
ISL,NAVAL,part_n_war,3,0.35355339059327373
ISL,NAVAL,part_n_war,4,-0.35355339059327373
ISL,NAVAL,part_n_war,5,0.0
ISR,NAVAL,part_n_war,0,0.06470962792579414
ISR,NAVAL,part_n_war,1,0.108307267048766
ISR,NAVAL,part_n_war,2,0.03435951930947031
ISR,NAVAL,part_n_war,3,-5.280449786151436e-19
ISR,NAVAL,part_n_war,4,-1.1461368663928719e-18
ISR,NAVAL,part_n_war,5,-0.17033240474075043
ITA,NAVAL,part_n_war,0,0.002497719333289128
ITA,NAVAL,part_n_war,1,-0.08062702776317657
ITA,NAVAL,part_n_war,2,-3.377342444158971e-19
ITA,NAVAL,part_n_war,3,0.0
ITA,NAVAL,part_n_war,4,-0.1464910420359638
ITA,NAVAL,part_n_war,5,0.14649104203596378
JOR,NAVAL,part_n_war,0,1.36497924612667e-34
JOR,NAVAL,part_n_war,1,1.316575167803022e-34
JOR,NAVAL,part_n_war,2,0.0
JOR,NAVAL,part_n_war,3,0.0
JOR,NAVAL,part_n_war,4,1.085227952801867e-34
JOR,NAVAL,part_n_war,5,0.0
KAZ,NAVAL,part_n_war,0,0.0
KAZ,NAVAL,part_n_war,1,0.0
KAZ,NAVAL,part_n_war,2,0.023488832420418007
KAZ,NAVAL,part_n_war,3,0.029239567985486943
KAZ,NAVAL,part_n_war,4,-0.195596596680605
KAZ,NAVAL,part_n_war,5,0.19559659668060503
KEN,NAVAL,part_n_war,0,0.34836548043644006
KEN,NAVAL,part_n_war,1,-0.3046668009263828
KEN,NAVAL,part_n_war,2,-0.04374405867853089
KEN,NAVAL,part_n_war,3,0.13074763369303224
KEN,NAVAL,part_n_war,4,-0.029609095288335264
KEN,NAVAL,part_n_war,5,0.05922691014415668
KHM,NAVAL,part_n_war,0,0.0
KHM,NAVAL,part_n_war,1,0.0
KHM,NAVAL,part_n_war,2,0.0
KHM,NAVAL,part_n_war,3,0.0
KHM,NAVAL,part_n_war,4,0.0
KHM,NAVAL,part_n_war,5,0.0
KOR,NAVAL,part_n_war,0,0.012066959097885358
KOR,NAVAL,part_n_war,1,0.07442487130736246
KOR,NAVAL,part_n_war,2,-0.341592820273702
KOR,NAVAL,part_n_war,3,0.025302391104389494
KOR,NAVAL,part_n_war,4,0.11762427763470601
KOR,NAVAL,part_n_war,5,0.17394443485428654
KWT,NAVAL,part_n_war,0,-0.15584054843684347
KWT,NAVAL,part_n_war,1,-0.18229001277083015
KWT,NAVAL,part_n_war,2,0.02773303339254285
KWT,NAVAL,part_n_war,3,0.24818303349574014
KWT,NAVAL,part_n_war,4,0.12855246021197045
KWT,NAVAL,part_n_war,5,-0.02602137652328018
LBR,NAVAL,part_n_war,0,3.6746225075838707e-19
LBR,NAVAL,part_n_war,1,1.5633817448987256e-20
LBR,NAVAL,part_n_war,2,-6.689600900269734e-19
LBR,NAVAL,part_n_war,3,-7.66250620811151e-19
LBR,NAVAL,part_n_war,4,-3.579998797859652e-19
LBR,NAVAL,part_n_war,5,7.60561252824449e-19
LBY,NAVAL,part_n_war,0,-0.2886751345948129
LBY,NAVAL,part_n_war,1,0.28867513459481287
LBY,NAVAL,part_n_war,2,0.28867513459481287
LBY,NAVAL,part_n_war,3,-0.2886751345948129
LBY,NAVAL,part_n_war,4,0.0
LBY,NAVAL,part_n_war,5,-0.2886751345948129
LKA,NAVAL,part_n_war,0,0.058599423052798846
LKA,NAVAL,part_n_war,1,0.4155046909296335
LKA,NAVAL,part_n_war,2,-0.4191927820312289
LKA,NAVAL,part_n_war,3,0.04149401363182969
LKA,NAVAL,part_n_war,4,0.16935944159500865
LKA,NAVAL,part_n_war,5,0.07331362003431313
LTU,NAVAL,part_n_war,0,0.05162189623392995
LTU,NAVAL,part_n_war,1,0.10367567232947997
LTU,NAVAL,part_n_war,2,-0.24502833711310718
LTU,NAVAL,part_n_war,3,0.1520320321697468
LTU,NAVAL,part_n_war,4,-0.12616605194651787
LTU,NAVAL,part_n_war,5,0.10520586273170612
LVA,NAVAL,part_n_war,0,0.20168053346977755
LVA,NAVAL,part_n_war,1,0.12985109971915232
LVA,NAVAL,part_n_war,2,-0.3031351650016022
LVA,NAVAL,part_n_war,3,0.3248169782381429
LVA,NAVAL,part_n_war,4,-0.32078459292756833
LVA,NAVAL,part_n_war,5,0.22636631643216285
MAR,NAVAL,part_n_war,0,-0.31279775151043765
MAR,NAVAL,part_n_war,1,0.29182144211722755
MAR,NAVAL,part_n_war,2,-0.11653527219652476
MAR,NAVAL,part_n_war,3,-0.0717035016422132
MAR,NAVAL,part_n_war,4,0.5169454418599208
MAR,NAVAL,part_n_war,5,-0.2793949188094445
MEX,NAVAL,part_n_war,0,-0.06401944077792023
MEX,NAVAL,part_n_war,1,-0.15493327845357494
MEX,NAVAL,part_n_war,2,0.5019248792409103
MEX,NAVAL,part_n_war,3,-0.34846754779007444
MEX,NAVAL,part_n_war,4,-0.05447156939233479
MEX,NAVAL,part_n_war,5,0.15569118053049683
MMR,NAVAL,part_n_war,0,-0.3977225467469128
MMR,NAVAL,part_n_war,1,0.09763400096007675
MMR,NAVAL,part_n_war,2,0.15991912813761702
MMR,NAVAL,part_n_war,3,0.040805666092688576
MMR,NAVAL,part_n_war,4,-0.02118329928831916
MMR,NAVAL,part_n_war,5,-0.0397283235344319
MOZ,NAVAL,part_n_war,0,9.945329718207357e-19
MOZ,NAVAL,part_n_war,1,-2.0643903457162824e-18
MOZ,NAVAL,part_n_war,2,1.5709301912960534e-18
MRT,NAVAL,part_n_war,0,-7.179628326632437e-21
MRT,NAVAL,part_n_war,1,8.832678779225022e-20
MRT,NAVAL,part_n_war,2,-0.22412790412872194
MRT,NAVAL,part_n_war,3,0.4482655064088727
MRT,NAVAL,part_n_war,4,-0.22413791546960785
MRT,NAVAL,part_n_war,5,-0.25772531202472854
MYS,NAVAL,part_n_war,0,-0.08045243143757054
MYS,NAVAL,part_n_war,1,0.26086665376353685
MYS,NAVAL,part_n_war,2,2.01749761527908e-19
MYS,NAVAL,part_n_war,3,-0.1840188774379375
MYS,NAVAL,part_n_war,4,0.3779956834801384
MYS,NAVAL,part_n_war,5,0.08604119184053234
NAM,NAVAL,part_n_war,0,0.0
NAM,NAVAL,part_n_war,1,0.0
NAM,NAVAL,part_n_war,2,0.0
NAM,NAVAL,part_n_war,3,0.0
NAM,NAVAL,part_n_war,4,0.0
NAM,NAVAL,part_n_war,5,0.0
NGA,NAVAL,part_n_war,0,-0.14864004211711998
NGA,NAVAL,part_n_war,1,0.3086854160915097
NGA,NAVAL,part_n_war,2,-0.27164174508401967
NGA,NAVAL,part_n_war,3,0.22619099935962153
NGA,NAVAL,part_n_war,4,-0.0383456689848553
NGA,NAVAL,part_n_war,5,-0.027476563231074305
NIC,NAVAL,part_n_war,0,0.0
NIC,NAVAL,part_n_war,1,0.0
NIC,NAVAL,part_n_war,2,0.0
NIC,NAVAL,part_n_war,3,0.0
NIC,NAVAL,part_n_war,4,0.0
NIC,NAVAL,part_n_war,5,-2.015477003103102e-19
NLD,NAVAL,part_n_war,0,0.38844309034775687
NLD,NAVAL,part_n_war,1,-0.07617425838295595
NLD,NAVAL,part_n_war,2,0.08628979300816929
NLD,NAVAL,part_n_war,3,0.09575848246447716
NLD,NAVAL,part_n_war,4,-0.33033515906833505
NLD,NAVAL,part_n_war,5,0.15808254690363674
NOR,NAVAL,part_n_war,0,-0.07366353188290357
NOR,NAVAL,part_n_war,1,0.0035870633332807564
NOR,NAVAL,part_n_war,2,0.04250626205489601
NOR,NAVAL,part_n_war,3,0.006463915807469185
NOR,NAVAL,part_n_war,4,0.13799114456314415
NOR,NAVAL,part_n_war,5,-0.02307278802547197
NZL,NAVAL,part_n_war,0,-1.09857034296927e-19
NZL,NAVAL,part_n_war,1,1.5033921404751473e-20
NZL,NAVAL,part_n_war,2,-8.299545689574975e-20
NZL,NAVAL,part_n_war,3,-1.6675449902699618e-19
NZL,NAVAL,part_n_war,4,0.20412231321148266
NZL,NAVAL,part_n_war,5,-0.008262846091280068
OMN,NAVAL,part_n_war,0,-6.316760694678178e-19
OMN,NAVAL,part_n_war,1,-0.2669190449528699
OMN,NAVAL,part_n_war,2,0.3717407392837252
PAK,NAVAL,part_n_war,0,0.024154352652484546
PAK,NAVAL,part_n_war,1,-0.15541201129947965
PAK,NAVAL,part_n_war,2,0.3438247308999276
PAK,NAVAL,part_n_war,3,-0.27518398583725207
PAK,NAVAL,part_n_war,4,0.25102506561705495
PAK,NAVAL,part_n_war,5,-0.1277636173295377
PER,NAVAL,part_n_war,0,-1.3412675361408805e-18
PER,NAVAL,part_n_war,1,-1.7203832386522428e-18
PER,NAVAL,part_n_war,2,-3.619677654696594e-18
PHL,NAVAL,part_n_war,0,0.25002358196368385
PHL,NAVAL,part_n_war,1,0.001835877036197944
PHL,NAVAL,part_n_war,2,-0.10774126832097584
PHL,NAVAL,part_n_war,3,-0.03902130083610751
PHL,NAVAL,part_n_war,4,0.19268269826858997
PHL,NAVAL,part_n_war,5,-0.25375665099616374
POL,NAVAL,part_n_war,0,-0.3750951820333451
POL,NAVAL,part_n_war,1,0.16267303360128849
POL,NAVAL,part_n_war,2,0.08329426981163317
POL,NAVAL,part_n_war,3,-0.29674579407187224
POL,NAVAL,part_n_war,4,0.3422946997504221
POL,NAVAL,part_n_war,5,-2.0068415290595364e-17
PRK,NAVAL,part_n_war,0,0.010979071877276467
PRK,NAVAL,part_n_war,1,0.011307558859212627
PRK,NAVAL,part_n_war,2,0.011656310103003917
PRK,NAVAL,part_n_war,3,0.012027260612050237
PRK,NAVAL,part_n_war,4,0.012422599874998844
PRK,NAVAL,part_n_war,5,0.012844815128956884
PRT,NAVAL,part_n_war,0,0.30969649788711373
PRT,NAVAL,part_n_war,1,-0.15484824894355684
PRT,NAVAL,part_n_war,2,-2.634521269310642e-19
PRT,NAVAL,part_n_war,3,-0.07371546492360846
PRT,NAVAL,part_n_war,4,0.2597647377685901
PRT,NAVAL,part_n_war,5,-0.13703400756495196
QAT,NAVAL,part_n_war,0,-0.1641517251445882
QAT,NAVAL,part_n_war,1,0.03397467751787953
QAT,NAVAL,part_n_war,2,0.16525423734755965
QAT,NAVAL,part_n_war,3,0.23518719392948811
QAT,NAVAL,part_n_war,4,-0.061378371880853745
QAT,NAVAL,part_n_war,5,-0.23573476037670818
ROU,NAVAL,part_n_war,0,0.1862658625184283
ROU,NAVAL,part_n_war,1,-8.354967088253149e-20
ROU,NAVAL,part_n_war,2,2.3896303871252087e-19
ROU,NAVAL,part_n_war,3,0.1114229617899179
ROU,NAVAL,part_n_war,4,1.1008542344521967e-19
ROU,NAVAL,part_n_war,5,-0.11143520803980662
RUS,NAVAL,part_n_war,0,-0.06758737542331694
RUS,NAVAL,part_n_war,1,0.10393625149297567
RUS,NAVAL,part_n_war,2,-0.1613932991587723
RUS,NAVAL,part_n_war,3,0.004840705381345246
RUS,NAVAL,part_n_war,4,0.08505653645558887
RUS,NAVAL,part_n_war,5,0.24973292447568504
SAU,NAVAL,part_n_war,0,0.22637335300809408
SAU,NAVAL,part_n_war,1,-0.288214773170106
SAU,NAVAL,part_n_war,2,0.06712810480589981
SAU,NAVAL,part_n_war,3,-0.14299905106830768
SAU,NAVAL,part_n_war,4,0.15917382822790038
SAU,NAVAL,part_n_war,5,-0.010183412638699908
SEN,NAVAL,part_n_war,0,-0.29369708336959144
SEN,NAVAL,part_n_war,1,-0.15863071479619215
SEN,NAVAL,part_n_war,2,0.23933655857200206
SEN,NAVAL,part_n_war,3,0.24402177397146294
SEN,NAVAL,part_n_war,4,-0.283064385537267
SEN,NAVAL,part_n_war,5,-0.3528766787687621
SGP,NAVAL,part_n_war,0,-0.016285408134668486
SGP,NAVAL,part_n_war,1,0.22934033191224187
